Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
rt user sebab tu tahun demi tahun semakin kurang peluang pekerjaan untuk rakyat sendiri warga asing ni semua dah bolot sektor sexe2x80xa6,1,1,0,1,0,0,1,0,0,0,1,0
rihanna ternyata ngga dietnlah u siapa kampang ngomongin kalori,1,1,1,0,0,0,0,0,1,1,0,0
user kao kalah lae dgn penjual pasar tradisional yg sadar 2019gantipresiden laen kali kao perbanyak makan mie gomak lae,1,0,1,0,0,0,0,0,1,1,0,0
user user huhahahhahahaaanpengusaha kaya raya saja nangis ber darah darah di jaman jokowi ini sangking susahnya jaman dan rezim ini mengelola ekonomi negara yg gak benernberas mahal sembako mahal daya beli turun masyarakat bawah bany,1,0,1,0,0,0,0,0,1,1,0,0
user user hati2 antek yahudi liberal lgbt syiah nnislam ya islam allah swt sudah sempurnakan dan ada dlm alquran nnadakah islam lain yg disebutkan dlm al quran,0,0,0,0,0,0,0,0,0,0,0,0
user ava gw anjing dn gw monyet hadeh,0,1,0,0,0,0,0,0,0,0,0,0
user ktt ulamacendekiawan muslim dunia bahas wasatiyat islam,0,0,0,0,0,0,0,0,0,0,0,0
warga pemuteran tolak berita hoax dan dukung pilkada damai,0,0,0,0,0,0,0,0,0,0,0,0
user waktu nya ngewe,0,1,0,0,0,0,0,0,0,0,0,0
salam sejahtera bagi saudara kristen katolik ku dimana saja saya heppy sekali,0,0,0,0,0,0,0,0,0,0,0,0
fifa siasat isu suara monyetxe2x80x99 aksi perancisrussianurl url via sinaronline,0,0,0,0,0,0,0,0,0,0,0,0
user user padahal semua jaringan hidup ya pasti punya potensi jadi habitat cacinglah sapi babi manusia pun,0,0,0,0,0,0,0,0,0,0,0,0
rt user kata user bantuan ke rohingya adalah pencitraan trus emank bisa penderitaan warga rohingya dibantu pake demo,1,0,1,0,0,0,0,0,1,1,0,0
ahok cari cari celah untuk serang para saksi dramaahokdikriminalisasi penjarakan ahok,1,0,1,0,0,0,0,0,1,0,0,1
ditangkap krn narkoba kaget kl ditangkp krn ada hub dgn saracen kaget gak anies sandi,1,0,1,0,0,0,0,0,1,1,0,0
user mudahan presiden 2019 membawa indonesia diposisi yangbagus kisi dan misix,0,0,0,0,0,0,0,0,0,0,0,0
user terkutuk maling2 negarakarma hampiri kalian,1,1,0,1,0,0,0,0,1,0,1,0
user user asal jangan cuma galak ke akun2 anti rezim sementara thd akun2 penyebar fitnah amp kebencian yg pro rezim belaga ngga liat itu sih sama aja boxe2x80x99ong semoga twitter lebih profesional daripada medsos2 xe2x80x9cyang lain,0,0,0,0,0,0,0,0,0,0,0,0
kerja tulus diktator jokowi tukang mungkir janji yang meludahi mayat korban genosida thn 19651966 dan pembataian lainnya,1,0,1,0,0,0,0,0,1,1,0,0
bantu ekonomi sesama sendiri fair n square,0,0,0,0,0,0,0,0,0,0,0,0
mewoh dampingi gubernur od hadiri acara puncak festival paskah gfg 2018,0,0,0,0,0,0,0,0,0,0,0,0
ngocok memek enak kali ya,0,1,0,0,0,0,0,0,0,0,0,0
user sejak bila hg pki hitam,0,0,0,0,0,0,0,0,0,0,0,0
ini lho mengkritik yg dimaui pak user yaitu kritik tp ngasih solusi spt user lha user jg contoh pemimpin yg bener dikritik malah bilang terimakasihkalo pemimpin kayak mereka semua pasti indonesia beres user user user,0,0,0,0,0,0,0,0,0,0,0,0
user good job mr gubernur dki,0,0,0,0,0,0,0,0,0,0,0,0
user gasuka sm org yg playvictim ew najis,1,1,0,1,0,0,0,0,1,0,1,0
akankah partai bulan bintang akan semakin menguat posisinya pada pemilu 2019,0,0,0,0,0,0,0,0,0,0,0,0
kakek nenek aku kristen keduanya jadi mualaf setelah 2 anak dari total 11 anak 2 anaknya gak ikut pindah islam menurut mamaku sih mungkin kakek waktu itu pikir biarkan lah dia menemukan islam sendiri 1 anak yg lahir muslim masuk kristen setelah menik,0,0,0,0,0,0,0,0,0,0,0,0
user kalo gua bakal ngamuk amp ga kek begini responnya edan,0,1,0,0,0,0,0,0,0,0,0,0
user user user sy tidak melanjutkan ini sebb sudah terlihat sekali ucapan yg akan membabi butasemoga allah memberikan hidayah supaya hatinya terbuka dan menjadi manusia yang beriman serta mengimani allah subhanahu wa taala s,0,0,0,0,0,0,0,0,0,0,0,0
rt user user bener bangetttjasa dia memang luar biasa utk kemenangan anies sandi user user,1,0,1,0,0,0,0,0,1,1,0,0
presiden jokowi apresiasi model kerja sama bisnis dalam proyek bijb kertajati,0,0,0,0,0,0,0,0,0,0,0,0
user gara gara yang buat orang kafeer atau yahudi atau gimana coba aja mereka pake hp apasih emangnya hadeh ntar lama lama carrefour berubah nama jadi indomaret aja,0,0,0,0,0,0,0,0,0,0,0,0
dgn rasa ikan gurih dgn hrg mrah bsa didptkn disini lho knjngi pmpek plmbng jln wr supratman senggol budaya tohpati,0,0,0,0,0,0,0,0,0,0,0,0
si ahok kampret emang gak becus kerja pencitraan mlulu tuh si ahok kampret url,1,1,1,0,0,0,0,0,1,1,0,0
user user kalau mau jadi katolik aku bisa bantu mz,0,0,0,0,0,0,0,0,0,0,0,0
atas dasar itulah dpr diminta segera rampungkan revisi uu terorisme untuk melindungi segenap bangsa indonesia dari serangan keji teroris polemikpemberantasanterorisme,0,0,0,0,0,0,0,0,0,0,0,0
muke lu katrok tampang kelakuan sinkron,1,1,1,0,0,0,1,0,0,1,0,0
user gua setan dongggg,0,1,0,0,0,0,0,0,0,0,0,0
suka suka gwelah mau nulis halu kek gila kek sarap kek sedeng kek delusi kek yang penting gue bukan anak rp ga malu maluin image idol,0,1,0,0,0,0,0,0,0,0,0,0
saat beli tiket mungkin kamu akan menemukan seorang tionghoa 40an tahun atau mbak mbak gemuk yg suka nyerobot antrian,0,0,0,0,0,0,0,0,0,0,0,0
user user ngakak wkwkwkwkwwkwkwkwkwkwkwk bego,0,1,0,0,0,0,0,0,0,0,0,0
juni 2013 dir imf rilis laporan yg nyatakan kegagalan kebijakan austerity di yunani kepercayaan pasar tdk pulih sistem perbankan kehilangan 30 simpanan amp dampak resesi lbh dlm lg dg angka pengangguran meroket sblmnya argentina jg gagal,0,0,0,0,0,0,0,0,0,0,0,0
user kepeluk dari belakang senyum mau apa hm rasain jarinya masuk mainin memek mhh elusin tangannya,0,1,0,0,0,0,0,0,0,0,0,0
gak tahu malu ya gunakan uang rakyat untuk menyuap rakyat demi elektabilitas 2019gantipresiden,1,0,1,0,0,0,0,0,1,1,0,0
tanpa budaya yang bermoral manusia tidak akan selamat,0,0,0,0,0,0,0,0,0,0,0,0
user user user subhanallah semoga jokowi berpasangan dg cak imin duet presiden dan wakil presiden yg akan membawa indonesia ke arah kemajuan dan keberadaban,0,0,0,0,0,0,0,0,0,0,0,0
user user prestasi ditingkat yunior aja kalian sudah pada heboh luar biasankalian lupakan org2 kristen yg juara dunia dan jadi legenda kayak elly picalnico thomas dan chris johnnnshaloom,0,0,0,0,0,0,0,0,0,0,0,0
jokowi harus segera di lengserkan dan di ganti oleh ahmad heryawan cebong jgn nyolot saya hanya beri contoh lo,1,1,1,0,0,0,0,0,1,0,0,1
bagian dari melestarikan dungu biadab islam melestarikan dukungan terhadap teroris islam,1,1,0,1,1,0,0,0,0,0,1,0
wah kasihan relawan komisaris bisa minder ketemu boss orang bule brekekekekekek,0,0,0,0,0,0,0,0,0,0,0,0
berita ini sudah anda twitt tgl 18 pak lukman yg ditunggu rakyat penjelasan anda tentang indonesia baru tanpa islam,1,0,0,1,1,0,0,0,0,0,1,0
ulama itu punya bashirah utk melihat yg maslahah bagi umat cerita nabi khidir dg nabi musa bisa jadi pelajaran utk kehidupan yg menatap ke depan meskipun keputusannya saat itu terasa menyalahi keyakinan,0,0,0,0,0,0,0,0,0,0,0,0
guru besar fakultas ilmu sosial dan politik fisip universitas padjajaran profesor obsatar sinaga memberikan pandangannya terhadap program yang diusung oleh pasangan calon gubernur dan wakil gubernur jawa barat nomor urut 2 hasanah kitahasanah hasana,0,0,0,0,0,0,0,0,0,0,0,0
user user gak sambil nyabu kan itu ya,1,0,1,0,0,0,0,0,1,1,0,0
kalau bukan negara beragamaya hapus sila pertama pancasilamemangnya kristenbudhahinduislam dan lainlain,0,0,0,0,0,0,0,0,0,0,0,0
user jokowi itu baik ngibul nya itu yg jelek semoga 2019gantipresiden amin ya allah,1,0,1,0,0,0,0,0,1,1,0,0
user user user siapa komunis nya,0,0,0,0,0,0,0,0,0,0,0,0
grafiknya di posisi papa minta saham dan bubarkan kpk url,1,0,0,1,0,0,0,0,1,0,0,1
user pamor rk jadi seakan tak ada artinya jika parpol pengusungnya pendukung penista agama,1,0,0,1,1,0,0,0,0,0,1,0
user ini namanya pahlawan kemalaman saran sebelum buat laporan coba tanyain apa agama si abu jande ini 2019gantipresiden,1,0,1,0,1,0,0,0,0,1,0,0
user xe2x80x94 user nncapek gue belajar terusnbentar gue nak berak wkwknkunci motor yang mana padahal motor elu sompretnmau greenteaaaaanpocky greenteanpejoy greenteani love younbiar yang lain ninggalin gue asal jangan lonapasih story nya ituuu gue mute aja,0,1,0,0,0,0,0,0,0,0,0,0
user di indonesia bukannya kalo timnas maen sodara2 kristen amp non kristen juga ga bedoa sih ya xf0x9fx91x8dxf0x9fx8fxbd,0,0,0,0,0,0,0,0,0,0,0,0
acara tv yang nemenin malem minggu,0,0,0,0,0,0,0,0,0,0,0,0
rlp disini banyak yeoja yg fwb ngentot rl amp foreplay cuma ngasih tai,0,1,0,0,0,0,0,0,0,0,0,0
dia enggak hebat pengikutnya aja yang dungu bin idiot url,1,1,0,1,0,0,1,0,0,0,1,0
user user digoreng itu bukan bidah tapi usluf nnsama halnya dulu berhaji naik onta kalau naik pesawat bidahnnjangan salah faham donk,0,0,0,0,0,0,0,0,0,0,0,0
bajingan lu silvy debatfinalpilkadajkt,1,1,1,0,0,0,0,0,1,1,0,0
user dih kntl,1,1,1,0,0,0,0,1,0,1,0,0
pengacara rizieq bisa saja belum pulang sampai jokowi di lengserkanmakartak lagi presiden baru pulang pake daster lagi,1,0,1,0,0,0,0,0,1,1,0,0
sial saya harus hidup di jaman dimana orang yang mengumbar kenakalannya dikagumi oleh remajaremaja tolol,1,1,1,0,0,0,0,0,1,1,0,0
tidak peduli apakah kucing itu berwarna hitam atau putih yang penting bisa menangkap tikus deng xiaoping 19041997 pemimpin partai komunis china,0,0,0,0,0,0,0,0,0,0,0,0
aku suda delete tu post baru para bajingan tu online,0,1,0,0,0,0,0,0,0,0,0,0
kalau banyak lgbt di dunia ya habis deh manusia url,0,0,0,0,0,0,0,0,0,0,0,0
user layanan garansi atau kebijakan pengembalian barang atau menukarkan barang kepada komsumen apabila barang yg dibeli rusak atau cacat produksi secara gratis kepada gerai hauz berlaku 7 hari dari pembelian dng disertai struk belanja nhauz,0,0,0,0,0,0,0,0,0,0,0,0
sam ulasan ekonomi harian rabu 18 april 2018 reksadana reksadanasam samrisetharian beritaekonomi makroekonomi marketupdate samuelasetmanajemen,0,0,0,0,0,0,0,0,0,0,0,0
user user user iya semua mulai dari ta yang disebarin ahog makanya cebong macam lo makin suburxf0x9fx98x9c,1,1,1,0,0,0,0,0,1,1,0,0
pantasnya jadi r1 nih gubernur indonesia cc cep john user,0,0,0,0,0,0,0,0,0,0,0,0
rt user nga inget kpn terakhir kali mimpi indah reality kek tai mimpi masa tai jg,0,1,0,0,0,0,0,0,0,0,0,0
kita bukan takut kita cuma mau ganyang pki bahaya kalo embrio iblisnya berkembang biak,1,0,0,1,0,1,0,0,0,0,0,1
si kunyuk makin gak jelas lama lama twitnya menggenapka generalisasi kaumnya bacot tanpa mutu seperti yg sudah terlihat 2th terakhir disini sarap,1,1,1,0,0,0,1,0,0,1,0,0
user harga yahudi xf0x9fx94xa5xf0x9fx94xa5xf0x9fx94xa5,0,0,0,0,0,0,0,0,0,0,0,0
rt user hahaha antek komunis kelojotan menjelang 30sept kecebong adalah anak pki,1,1,0,1,0,1,0,0,0,0,1,0
user politik butuh orang beragama tapi bukan agama dipolotikan kayak kamu jul eh koh eh tad,0,0,0,0,0,0,0,0,0,0,0,0
rt user kesel bat wa liat yg terlalu parnoan terus bikin video viral ternyata dugaannya justru yg kelirunntipikal yg kalo nyebar hxe2x80xa6,0,0,0,0,0,0,0,0,0,0,0,0
user klo nu cabang kristen gimn,1,0,1,0,1,0,0,0,0,1,0,0
user jkw bukan orang kafir,0,0,0,0,0,0,0,0,0,0,0,0
user cebong mana ngerti wkwkw,1,1,0,1,0,0,0,0,1,0,1,0
lagi jalan2 ke ptcnnayah ada pameran ayonaq ayo pameran apanayah pameran budhabudha gtnaq dalam hati hmmm kalo ayah mah masih cocok2 aja kesana mukanya masih ada chinese2nya,0,0,0,0,0,0,0,0,0,0,0,0
heboh anies bertemu erdogan warganet gubernur rasa presiden tidak plonga plongo ngobrolnya nyambung gak plonga plongo pemimpin muslim ya begini komen warganet,0,0,0,0,0,0,0,0,0,0,0,0
user user user kampang ini orang,1,1,1,0,0,0,0,0,1,1,0,0
jiwa semuda itu jangan dilukai dengan penderitaan tak perlu sekalipun cacat ayahnya sendiri dia hendaknya tetap mencintai aku dan memandang aku sebagai ayahnya yang mencintainya tanpa melalui suara dan pandang orang lainnpramoedya ananta toer,0,0,0,0,0,0,0,0,0,0,0,0
pas olivia nongolnlucu bangettttttt setannnshuuush xe2x98x9dxefxb8x8fnnoke,0,1,0,0,0,0,0,0,0,0,0,0
rt user imam rapatkan saf luruskan safnsenior panggil junior masuknjunior buat bodo nnsenior url,0,1,0,0,0,0,0,0,0,0,0,0
user user user user user user user percuma jk ujung2nya yg kluar hanyalah cocoklogi yg dipaksakan utk membenarkan kalimat user yg kentara jelas penghinaan pada kitab suci agama manapun tak ak,0,0,0,0,0,0,0,0,0,0,0,0
faham betui betui maksud menegakkan agama allah dengan berjihad sepenuhnya,0,0,0,0,0,0,0,0,0,0,0,0
muslim rohingya berusia 80 tahun ini harus lari dari persekusi teroris budha,1,0,0,1,1,0,0,0,0,0,1,0
gerombolan yang bergabung di partai sinting indonesia psi mayoritas pendukung penista islam ahok laknatullah url,1,1,0,1,0,0,0,0,1,0,1,0
user namanya juga rejim jungkir balik ga malu lagi pengen 2 periode sori ya ane mah memilih 2019 ganti peresiden,1,0,1,0,0,0,0,0,1,1,0,0
saatnya di lengserkan lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
user intinya prabowo dan amin berprasangka yg tidak berdasar itu krn ingin menjegal pdip tidak berkuasa lagi di 2019,1,0,0,1,0,0,0,0,1,0,1,0
26 sabtu kemarin polisi memilih hentikan diskusi sesuai dugaan user serang jokowi dengan isu pemerintah represif rezim otoriter,1,0,1,0,0,0,0,0,1,1,0,0
user iyaaa sayangkuuu sipit,0,0,0,0,0,0,0,0,0,0,0,0
user gua buta bahasa asing artinya sangat lelah itu apaan min,0,0,0,0,0,0,0,0,0,0,0,0
sempet putus terus aku masih belum berani approach dan nunggu lagi pas udah berani eh si kunyuk balikan yaudah lah ya nunggu lagi,0,1,0,0,0,0,0,0,0,0,0,0
user trua kl masalah tanah emg itu tanah palestina tananya nenek moyang kaum yahudi tp wkt dlu yahudi pindah ke negara eropa besar2an nah masukulah palestina menetap di situ dan lama2 mayorita palestina lalu pas kepemimpinan hitler mulailah hitle,0,0,0,0,0,0,0,0,0,0,0,0
user user user kak user paham kristen dan budhannmendalami kedua agama tadinkok yakin betul dgn kesimpulan tdk ada kristen nusantara dan tidak ada budha nusantaranxf0x9fx98x8a,0,0,0,0,0,0,0,0,0,0,0,0
user user oleholeh onta mekkah nya mana,0,0,0,0,0,0,0,0,0,0,0,0
bagaimana jika kapolri pensiun dini saja ketimbang tdk punya ketegasan memimpin polri yg pd akhirnya aduan spt ini jadi korban terabaikan,1,0,1,0,0,0,0,0,1,1,0,0
usir aja nih cina satu ki gila pamungkas dibui garagara anti cina lha ini cina udh numpang di negeri ini malah url,1,0,1,0,0,1,0,0,0,0,0,1
url ltcewek jablay bugil minta dibelai bokep fotomemek ngentot bugil ngentot,0,1,0,0,0,0,0,0,0,0,0,0
indonesia akan jadi tuan rumah ktt ulama dunia pertama kttulamadunia wasatiyatislam islamindonesia islammoderat,0,0,0,0,0,0,0,0,0,0,0,0
user bu guru cebong ternyata gitu,1,1,1,0,0,0,0,0,1,1,0,0
konsep watasiyat islam bisa menjadi ciri dan identitas umat islam di indonesia nkri jagankri pancasila indonesiasatu kttulama2018 kerukunanumat kttislamwasatiyyah kitorangcintajokowi jokowisayangipapua jokowiblusukanpapua indahnyakebe,0,0,0,0,0,0,0,0,0,0,0,0
kalo kata anak rp jaman 2012 mah anjir jjkp jomblo jablay kebelet pacaran,0,1,0,0,0,0,0,0,0,0,0,0
kesel tai army kepalanya gede2 bener url,0,1,0,0,0,0,0,0,0,0,0,0
user insyaallahjika kita dpt boikot safiey illiastempiasnye akan kena pada transgender s yg lain,0,0,0,0,0,0,0,0,0,0,0,0
tidak perlu biarkan jokowi melindungi ahok tahun 2019 kita lengserkan jokowi itu baru mantap,1,0,1,0,0,0,0,0,1,0,0,1
user ayo memek pengen diisi kontol juga,0,1,0,0,0,0,0,0,0,0,0,0
user user user user setuju memang pks bukan pki cara2 pki ini persis seperti cara2 pks menggaet golongan akar rumput dengan isu2 agama maka dari itu pks disebut sbg partai komunis syariah,1,0,0,1,1,1,0,0,0,0,1,0
user koarkoar nya gerakan umateh ngebacotnya dukungan politikndasar bani cabul otak 212 se monas xf0x9fx98x82,1,1,0,1,1,0,0,1,0,0,1,0
user aku nayeon bukan bolotxf0x9fx98xa0,0,0,0,0,0,0,0,0,0,0,0,0
rt user ironinya banyak bisnis dg mega triliunan profit namun dulu pendirinya sama sekali nggak punya mimpi kesana nncontohnyxe2x80xa6,0,0,0,0,0,0,0,0,0,0,0,0
jom mampus,1,1,1,0,0,0,0,0,1,1,0,0
user user sejelek2nya jokowi jk di sandingkn dgn prabowo masih jauh dr jejaknya saja rakyat sdh tau mungkin jk bkn prabowo masih bs di pertimbangkan utk tdk milih jokowi hemm buta mata boleh mas tp jk hati yg sdh di butakan oleh p,0,0,0,0,0,0,0,0,0,0,0,0
20 tahun reformasi kenyataannya orang susah mempertemukan demokrasi dan kesejahteraan kita lupa ide ini berhubungan dengan sistem lain yaitu sistem ekonomi pasar bebas tak heran selama 20 tahun ini kita masih mencari titik temu antara negara pasar,0,0,0,0,0,0,0,0,0,0,0,0
user itu yg mencaci ulama siapa mmg nya klo bkn org kafir dan munafikpake otak mu pekok,1,1,1,0,0,0,0,0,1,1,0,0
user user neng itu bpk yg terhormat ga pke mulut klo ngomongmohon maaf dia pke silit,1,1,1,0,0,0,1,0,0,1,0,0
user user ritual puasa tiap tanggal 10 muharram adalah tradisi yahudi di madinah waktu itunnmenyembelih kambing utk bayi yg baru lahir adalah kebiasaan arab utk mengekspresikan kebahagiaan datangnya anggota keluarga barunnj,0,0,0,0,0,0,0,0,0,0,0,0
gubernur indonesia kita ini pa user memang woooow salah satu putra terbaik bangsa indonesia pribumi yg memang layak memimpin negeri ini semoga allah swt melindungi meluruskan perjuangan demi tegakan islam memajukan bangsa amp negara,0,0,0,0,0,0,0,0,0,0,0,0
islam yg rahmatan lil alamin kristen yang cinta kasih hindu budha konghucu yang penuh kedamaian semua agama ajarkan kebaikan prakhotbah,0,0,0,0,0,0,0,0,0,0,0,0
user gw sejak akil baliq 17 tahun islamndiperlakukan tidak adil gw bilang pernah bacot elo pernah bikin gak adil umat islam,1,1,1,0,0,0,0,0,1,1,0,0
ajak rakyat wisata ziarah dalam negeri jangan biarkan rakyat terus ditipu melakukan ziarah umroh haji,1,0,0,1,1,0,0,0,0,0,1,0
user user mulut kampang,1,1,1,0,0,0,1,0,0,1,0,0
user biasa prof rombongan cebong iq dangkal asal nguap aja,1,1,0,1,0,0,0,0,1,0,1,0
user ak anak kampang ggggg,1,1,1,0,0,0,0,0,1,1,0,0
ngedance cewe gak bisa luwes cowo gabisa nguci tai,0,1,0,0,0,0,0,0,0,0,0,0
udah gapaham lagideh sama otak cebongxf0x9fx98xad,1,1,0,1,0,0,0,0,1,0,1,0
user user user user user user user user user user user user user user bubar bangsad,1,1,0,1,0,0,0,0,1,0,1,0
agar dapat bekerja bersih jajaran kemenag harus tahu allah swt menjanjikan rampasan bukan tuhan dan harus dibuang,1,0,0,1,1,0,0,0,0,0,1,0
user user user user user user user kira2 yg pantas jadi presiden 2019 siapa ya yg telanjang dada ga ah karena pesimis 2019tetapjokowi 2019lanjutjokowi,0,0,0,0,0,0,0,0,0,0,0,0
rlp yeoja tantik culik gw donk bawa ke rumah luh gw nguntungin lo tar bisa ngentot spuas nya truz bisa di sembelehin ndiri kok,0,1,0,0,0,0,0,0,0,0,0,0
rribantensiangini kpu pangkalpinang belum tetapkan dpt pilkada 2018,0,0,0,0,0,0,0,0,0,0,0,0
ya allah jgn la main2 aku takut la gila,0,0,0,0,0,0,0,0,0,0,0,0
usir budha dari tanah jawa,1,0,0,1,1,0,0,0,0,0,0,1
yg mau lengserkan jok pasti lawan politiknya spt sby wowo ht ts pksbiasa bayarin demodemofpijgn takut pak jokrakyat tni pol bela jokahok,1,0,0,1,0,0,0,0,1,0,1,0
user user user user user user user user user user user user user user user user user user user user,0,0,0,0,0,0,0,0,0,0,0,0
user ga kok aku juga ga mendukung secara agama haram dan secara sosial kurang baik tapi kalo ada yg lgbt di sekitar aku akunya juga ga ngejauh apalagi kalo itu temen cukup tau kalo bisa sih dirangkul biar pelan pelan bisa normal lagi,0,0,0,0,0,0,0,0,0,0,0,0
askmf sedih gaksi waktu orang2 ngeledekin doi tentang kita gitu dia jawab najis bocah,0,1,0,0,0,0,0,0,0,0,0,0
user tokoh2 agama yang berpolitik praktis dengan amp untuk identitas keagamaan untuk jabatan2 publik seperti presiden hingga lurah itu seperti di lingkungan agama budha ngaku biksu tetapi makan daging amp minum miras bahkan berkeluarga,1,0,0,1,1,0,0,0,0,0,1,0
agus silvy tukang fitnah debatfinalpilkadajkt,1,0,1,0,0,0,0,0,1,1,0,0
bahaya islam sudah terbukti lihat teroris islam isis dll user di pandang dari sudut mana islam berbahay,1,0,0,1,1,0,0,0,0,0,1,0
rambut aku tuh sebenernya warnanya apa sih kadang oren kadang coklat muda kadang coklat onta,0,0,0,0,0,0,0,0,0,0,0,0
emyu mau kedatangan pemain asal arab biar berkah kayaknya kan udah lambangnya setan dukung lgbt lagi jadinya harus diseimbangkan,0,1,0,0,0,0,0,0,0,0,0,0
user sumpaaah kaya kalo abis iaa dilanjut olim sama pagelaran budaya gak siii wkwkw,0,0,0,0,0,0,0,0,0,0,0,0
pada wkt agama kristen mulai menguat sekitar timur tengah wkt byzantium mengakui eksistensi agama ini terbentuk ormas parabalani anggota parabalani umumnya pemuda2 dr kelompok rendah masyarakat tetapi fanatik kristen dan taat pada ulama mereka,0,0,0,0,0,0,0,0,0,0,0,0
mngkn jg karna nama gw yg terkesan kristen bgtkata org2 tp ya kata bokap sih karna keren aja gt scr bokap jg bergaul dilingkungan tionghoa,0,0,0,0,0,0,0,0,0,0,0,0
